id,gold,pred,text,votes,top_votes,K,confidence,correct
229,EducationalInstitution,EducationalInstitution,Mount Vernon High School (Alexandria Virginia).  Mount Vernon High School is a school in the Fairfax County Public Schools system located in Mount Vernon Virginia. The school was founded in 1939.,"{""Company"": 0, ""EducationalInstitution"": 1, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
230,Film,WrittenWork,Western Cyclone.  Western Cyclone is a 1943 American film directed by Sam Newfield. The film is also known as Frontier Fighters (cut American reissue title).,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 1}",1,1,1.0,0
231,Animal,Animal,Miomantis rebeli.  Miomantis rebeli is a species of praying mantis in the genus Miomantis in the order Mantodea.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 1, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
232,NaturalPlace,NaturalPlace,Galda River.  The Galda River (Hungarian:Gáldi-patak ) is a tributary of the Mureş River in Transylvania Romania.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 1, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
233,Artist,Artist,Alan Stafford.  Alan Stafford (born July 16 1976) is an American pornographic actor. He has appeared in over 130 movies since 2006 and won the 2008 AVN Award for Best Male Newcomer. He has also modelled for Playgirl magazine.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
234,Album,Artist,This Gigantic Robot Kills.  This Gigantic Robot Kills is the sixth album by nerdcore musician MC Lars.Lars has stated that he worked with Weird Al Yankovic the Rondo Brothers Nick Rowe and Mike Kennedy of Bloodsimple James Bourne of Busted Daniel Dart of Time Again Donal Finn of Flash Bastard Pierre Bouvier of Simple Plan MC Bat Commander of The Aquabats Suburban Legends Worm Quartet Gabriel Saporta of Cobra Starship Brett Anderson of The Donnas MC Frontalot Amie Miriello of Dirtie Blonde Jesse Dangerously Linus Dotson of Size 14 Parry Gripp of Nerf Herder Jonathan Coulton Aesias Finale Sebastian Reynolds Brendan B.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,0
235,OfficeHolder,OfficeHolder,Gunnar Uldall.  Gunnar Uldall (born 1940) is a German politician and former state minister of Economy and Labour in Hamburg. He is a member of the Christian Democratic Union (CDU).Uldall was born on 17 November 1940 in Hamburg he is married with 3 children. After his Abitur in 1960 and his conscription to the armed forces (1960–1962) Uldall studied economics at the University of Hamburg and earned his degree in 1966.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
236,OfficeHolder,OfficeHolder,Cheryl Jacques.  Cheryl Ann Jacques (born February 17 1962) is a Massachusetts administrative judge in the Department of Industrial Accidents and former politician who served six terms in the Massachusetts Senate. She also worked as the president of the Human Rights Campaign for 11 months and addressed the 2004 Democratic National Convention in this post.Jacques graduated from Boston College in 1984 and received her J.D.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
237,Village,Village,Stare Serby.  Stare Serby [ˈstarɛ ˈsɛrbɨ] (German: Lerchenberg 4/1/1938 Alt Lerchenberg) is a village in the administrative district of Gmina Głogów within Głogów County Lower Silesian Voivodeship in south-western Poland. Prior to 1945 it was in Germany.It lies approximately 5 km (3 mi) north-east of Głogów and 89 km (55 mi) north-west of the regional capital Wrocław.The village has an approximate population of 140.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 1, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
238,OfficeHolder,OfficeHolder,Tarnya Smith.  Tarnya Lisa Smith (born 17 March 1965) is an Australian Liberal National politician who is the member of the Legislative Assembly of Queensland for Mount Ommaney having defeated Ben Marczyk at the 2012 state election. She was the candidate for the federal seat of Oxley at the 2010 federal election.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
239,EducationalInstitution,EducationalInstitution,School Without Walls (Washington D.C.).  The School Without Walls Senior High School is a small public magnet high school in the Foggy Bottom area of Washington D.C. It is colloquially referred to by students and faculty as Walls. It is also well known as the top high school in the District of Columbia Public Schools and one of the best in the region.The school was established in 1971 following the model of the Parkway Program in the School District of Philadelphia.,"{""Company"": 0, ""EducationalInstitution"": 1, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
240,EducationalInstitution,EducationalInstitution,McMaster School of Nursing.  The McMaster School of Nursing (SON) was established in 1946 and expanded with support from many community hospitals to become one of the unique programmes to incorporate professional and distance education in the field.,"{""Company"": 0, ""EducationalInstitution"": 1, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
241,Film,Film,The Land Beyond the Sunset.  The Land Beyond the Sunset is a 1912 short silent drama film which tells the story of a young boy oppressed by his grandmother who goes on an outing in the country with a social welfare group. It stars Martin Fuller Mrs. William Bechtel Walter Edwin and Bigelow Cooper. The movie was written by Dorothy G. Shore and directed by Harold M. Shaw.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 1, ""WrittenWork"": 0}",1,1,1.0,1
242,OfficeHolder,OfficeHolder,Thomas S. Bocock.  Thomas Stanley Bocock (May 18 1815 – August 5 1891) was a nineteenth-century politician and lawyer from Virginia. After serving as an antebellum United States Congressman he was the Speaker of the Confederate States House of Representatives during most of the American Civil War.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
243,MeanOfTransportation,Building,USS Wright (AV-1).  USS Wright (AZ-1/AV-1) was a one-of-a-kind auxiliary ship in the United States Navy named for aviation pioneer Orville Wright.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,0
244,WrittenWork,WrittenWork,A Treatise on Money.  A Treatise on Money is a work on economics by English economist John Maynard Keynes. In the Treatise Keynes drew a distinction between savings and investment arguing that where saving exceeded investment recession would occur. Thus Keynes reasoned that during a depression the best course of action would be to promote spending and to discourage saving.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 1}",1,1,1.0,1
245,Company,Company,Asian Institute of Finance.  Asian Institute of Finance or AIF for short is a non-profit organisation focused on human capital development in the Financial Services Industry (FSI). The institute is located at KL Sentral Kuala Lumpur Malaysia.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
246,Album,Album,Slush (album).  Slush is the 1997 debut album by OP8 a band formed from Lisa Germano Howe Gelb of Giant Sand and Joey Burns and John Convertino of Calexico and Giant Sand. The album was released on Thirsty Ear and features covers of Sand by Nancy Sinatra and Lee Hazlewood as well as Round and Round by Neil Young. Its generally mainstream jazz-inflected songwriting is at times counterbalanced by odd sonic details including detuned melodic fragments and synthetic noises.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 1, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
247,OfficeHolder,OfficeHolder,Aníbal José Torres.  Aníbal José Jossie Torres is a Puerto Rican politician affiliated to the Popular Democratic Party (PPD). Torres has served in several positions of leadership within his party. He served as Secretary of the party during the 2000s before being appointed as Puerto Rico Chief of Staff by elected Governor Aníbal Acevedo Vilá in 2005. After serving four years he returned to his position as Secretary of the PPD before deciding to run for the Senate of Puerto Rico at the 2012 general elections.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
248,NaturalPlace,NaturalPlace,Santa Fe Baldy.  Santa Fe Baldy is a prominent summit in the Sangre de Cristo Mountains of New Mexico United States located 15 mi (24 km) northeast of Santa Fe. There are no higher mountains in New Mexico south of Santa Fe Baldy. It is prominent as seen from Los Alamos and communities along the Rio Grande in northern New Mexico but is relatively inconspicuous from Santa Fe as its north-south trending main ridge line is seen nearly end-on disguising the size of the mountain.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 1, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
249,Company,Company,Canada West Airlines.  Canada West Airlines was an airline based in Canada. It ceased operations in 2004.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
250,Building,NaturalPlace,Kađenica.  The Smoke Cave or Kađenica is a cave-church located in the village of Dljina near Čačak on the right bank of the Zapadna Morava one kilometre upstream from Ovčar Banja Serbia.During the Hadži Prodan's revolt in 1814 people found refuge in the cave. Turks discovered their hiding place and using straw and woods set it on fire suffocating everyone inside. This incident also gave the name to the cave. In 1936 the remains were retrieved fully cremated and buried in two stone sarcophaguses.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 1, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,0
251,Plant,Plant,Pothoidium.  Pothoidium is a monotypic genus of flowering plants in the Araceae family. The single species that comprises the genus is Pothoidium lobbianum. This species is endemic to the Moluccas Sulawesi the Philippines and Taiwan.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 1, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
252,Album,Album,Royal Festival Hall Vol. 1.  Royal Festival Hall Vol. 1 is the twenty-fourth album by Klaus Schulze. It was originally released in 1992. This is the third of seven early-1990s Klaus Schulze albums not to be reissued by Revisited Records.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 1, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
253,Athlete,Athlete,Cao Tianbao.  Cao Tianbao (Chinese: 曹添堡; pinyin: Cáo Tiānbǎo; born 3 April 1982 in Shenyang) is a Chinese football striker who currently plays for Changchun Yatai in the Chinese Super League Primarily plays in the position of second striker.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 1, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
254,Film,Film,The Dancing Masters.  The Dancing Masters is a 1943 Laurel and Hardy feature film. The plot involves the team running a ballet school and getting involved with an inventor. A young Robert Mitchum has an uncredited cameo role as a fraudulent insurance salesman.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 1, ""WrittenWork"": 0}",1,1,1.0,1
255,Building,Building,San Pietro alla Magione.  San Pietro alla Magione is an ancient church on Via Camollia in Siena Italy.Documents attest to a church at the site since 998. It is built in stone and preceded by a stairs and a Romanesque bell portal. The austere interior was restored in 1957 and contains a Gothic tabernacle from the second half of the 14th century a Madonna with Saints John the Baptist and Peter by Diego Pesco fragments of frescoes (Cruxifixion and Biblical Stories) by Cristoforo di Bindoccio and Meo di Pero.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
256,Building,Building,Elk Hill (Forest Virginia).  Elk Hill is a historic plantation home located near Forest Bedford County Virginia. It was built about 1797 and consists of a 2 1/2-story three bay brick central section with flanking wings in the Federal style. It has a slate gable roof and a front porch added in 1928 when restored by the architect Preston Craighill. The main block has twin brick exterior chimneys.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
257,Album,Album,Just a Taste.  Just a Taste is a four track EP from rock band Steelheart. Released in late 2006 it's literally a taste of music to be heard from the following album Good 2b Alive released on September 15 2008 although the EP had its own supporting tour.Although the EP is now available for purchase via the Steelheart online store the tracks are available separately as digital downloads.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 1, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
258,Plant,Plant,Simira.  Simira is a genus of plant in family Rubiaceae. It contains the following species (which list may be incomplete): Simira standleyi (Little)Steyerm. Simira wurdackii Steyerm.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 1, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
259,Film,Film,The Compulsory Husband.  The Compulsory Husband is a 1930 British comedy film directed by Monty Banks and starring Banks Lillian Manton and Clifford Heatherley. It was based on a novel by John Glyder.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 1, ""WrittenWork"": 0}",1,1,1.0,1
260,Plant,Plant,Salvia 'Jean's Purple Passion'.  Salvia 'Jean's Purple Passion' is a Salvia cultivar discovered at Cabrillo College in Aptos California. It was found growing between Salvia gesneriflora 'Tequila' and Salvia mexicana who are presumed to be its parents. It is named for Jean Coria a gardening enthusiast who propagated many species in the genus Salvia for many years at Strybing Arboretum.It has large vibrant violet flowers and grows 6 ft (1.8 m) or more in height.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 1, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
261,NaturalPlace,NaturalPlace,Briar Lake.  Briar Lake is a lake of Clare municipality in Nova Scotia Canada.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 1, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
262,Animal,Animal,Ciconiiformes.  Traditionally the order Ciconiiformes has included a variety of large long-legged wading birds with large bills: storks herons egrets ibises spoonbills and several others. Ciconiiformes are known from the Late Eocene. At present the only family retained in the order is the storks Ciconiidae.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 1, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
263,Film,Film,The Favorite.  For the opera by Donizetti see La favorite. For the stadium in Palermo Italy see La Favorita. For the Canadian early music ensemble see La Favoritte. For the Brazilian soap opera see A Favorita.The Favorite (also titled Intimate Power) is a 1989 film based on the fictional life story of Aimée du Buc de Rivéry that takes place at the dawn of the 19th century. It is the final film of director Jack Smight.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 1, ""WrittenWork"": 0}",1,1,1.0,1
264,Artist,Artist,Stephen Gregory (author).  Stephen Gregory is a Welsh author of horror fiction. He was born in Derby England in 1952. He has a degree in law from the University of London and has worked as a teacher in various places including Bangor in Wales Algiers in Algeria and the Sudan. Gregory lived in Hollywood California for a time where he worked as a script writer with William Friedkin at Paramount Pictures.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
265,Artist,Artist,John Straley.  John Straley is a poet and author of detective fiction. He currently resides in Sitka Alaska.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
266,EducationalInstitution,EducationalInstitution,Centro de Enseñanza Técnica y Superior.  The Centro de Enseñanza Técnica y Superior (CETYS) is a Mexican private university commonly referred to as CETYS Universidad.This institution was founded on February 17 1961 with Fernando Macías Rendón as first president in Mexicali Baja California. It originally opened with only a high school program where the first student registered was Eugenio Lagarde Camerón and courses started on September 20.,"{""Company"": 0, ""EducationalInstitution"": 1, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
267,Building,Building,David Bachrach House.  The David Bachrach House also known as Gertrude Stein House is a historic home located at Baltimore Maryland United States. It is a late 19th-century Victorian style frame structure consisting of two stories plus a mansard roof in height. It was constructed about 1886 and occupied by David Bachrach (1845-1921) a commercial photographer who figures prominently in the annals of American photographic history.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
268,Album,Album,Blue Light 'til Dawn.  Blue Light 'til Dawn is a studio album by American jazz singer Cassandra Wilson. Her first album on the Blue Note label it was released in 1993. It contains Wilson's interpretations of songs by various blues and rock artists as well as three original compositions.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 1, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
269,Film,Film,Ammai Duwai.  Ammai Duwai is a 1984 Sri Lankan film directed by Mu. Arukgoda.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 1, ""WrittenWork"": 0}",1,1,1.0,1
270,Company,Company,SwoonXO.  SwoonXO is a dating website and Facebook Application that incorporates live interactive environments for users to meet in real time. SwoonXO is privately held company based in San Francisco California.SwoonXO's dating website features are free but it's live interactive component is accessed by purchasing credits on the site.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
271,Building,Building,All Saints Cathedral Halifax.  All Saints Cathedral is the cathedral church of the Anglican Church of Canada in Halifax Nova Scotia.It is the cathedral for the Diocese of Nova Scotia and Prince Edward Island. There is an additional cathedral St. Peter's in Charlottetown Prince Edward Island owing to the diocese unusually containing two civil provinces.All Saints is located on Martello Street (formerly Tower Road) in the South End of the Halifax Peninsula.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
272,EducationalInstitution,EducationalInstitution,Alabama School of Mathematics and Science.  The Alabama School of Mathematics and Science (ASMS) is a public residential high school in the Midtown neighborhood of Mobile Alabama. ASMS is a member of the National Consortium for Specialized Secondary Schools of Mathematics Science and Technology. It graduated its first class in 1993.The school was founded in 1989 as a unique public-private partnership.,"{""Company"": 0, ""EducationalInstitution"": 1, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
273,MeanOfTransportation,MeanOfTransportation,LIPNUR Kunang.  The LIPNUR Kunang was a single-seat sports plane built in Indonesia that first flew in 1958 in the hope that it would inspire interest in aviation amongst Indonesian youth. The only example that was built was subsequently grounded. It was a single-seat monoplane of conventional layout with fixed tailwheel undercarriage.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 1, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
274,Building,Building,All Saints Church Thornton Hough.  All Saints Church Thornton Hough is in Raby Road Thornton Hough Wirral Merseyside England. It is an active Anglican parish church in the Deanery of Wirral South the archdeaconry of Chester and the diocese of Chester. The church is designated by English Heritage as a Grade II listed building.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
