id,gold,pred,text,votes,top_votes,K,confidence,correct
275,World,World,"Timing Of Indian Move In Kashmir Vital: Pak Paper Islamabad, Nov. 16 (NNN): Pakistans leading newspaper, Dawn, finds the timing of the Indian announcement on reduction of troops in Kashmir as significance.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
276,Business,Sci/Tech,"Arthritis drug withdrawn after trial A prescription painkiller used by more than 250,000 Australians to treat arthritis has been withdrawn from sale after a clinical trial found it doubled the risk of heart attack and stroke.","{""World"": 0, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 5}",5,5,1.0,0
277,Sci/Tech,World,Iran shuts reformist websites WEBSITES CLOSE to Iran #39;s leading reformist party have been blocked by religious hardliners in the police bureau of public morals.,"{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,0
278,Sports,Sports,"Warner Will Start for Giants in Opener Eli Manning remains the New York Giants' quarterback of the future. For now, the job belongs to Kurt Warner.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
279,Business,Business,"Bank of England Says Dollar Decline Increases Risk to Banks The possibility of a further slide in the dollar and a decline in demand for US assets has become one of the potential risks to financial stability, the Bank of England said in its semi-annual Financial Stability Review.","{""World"": 1, ""Sports"": 0, ""Business"": 3, ""Sci/Tech"": 0}",3,5,0.6,1
280,Business,Sci/Tech,FDA stifled dangerous Vioxx results - expert Washington - An expert with the United States Food and Drug Administration (FDA) has said on Thursday he was pressured by his agency to stifle study results showing the potential dangers of the anti-inflammatory drug Vioxx.,"{""World"": 0, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 5}",5,5,1.0,0
281,Sci/Tech,Sci/Tech,"IBM Says Blue Gene Breaks Speed Record (AP) AP - IBM Corp. claimed unofficial bragging rights Tuesday as owner of the world's fastest supercomputer. For three years running, the fastest supercomputer has been NEC's Earth Simulator in Japan.","{""World"": 0, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 5}",5,5,1.0,1
282,World,World,"US,  #39;EU-three #39; agree on demand The Bush administration reached a tentative deal yesterday with three European nations at the UN nuclear watchdog agency on the next step in confronting Iran over its suspected nuclear weapons program.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
283,Business,Business,ECB  quot;consensus quot; kept rates steady today European Central Bank president Jean-Claude Trichet has said that today #39;s decision to leave euro interest rates unchanged reflected a broad consensus on the governing council of the bank.,"{""World"": 0, ""Sports"": 0, ""Business"": 4, ""Sci/Tech"": 0}",4,5,0.8,1
284,Sports,Sports,Woman drops sexual assault suit vs. Colorado One of the three women suing the University of Colorado for what they said was the school #39;s failure to protect them against sexual assault by football players has dropped her federal lawsuit.,"{""World"": 1, ""Sports"": 4, ""Business"": 0, ""Sci/Tech"": 0}",4,5,0.8,1
285,World,World,"Australia comdemns apparent killing of aid worker in Iraq Australia #39;s Foreign Minister, Alexander Downer, says the apparent murder in Iraq of aid worker, Margaret Hassan, is a heinous and inexcusable crime.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
286,World,World,"US not to free female scientists : With time running out to save a British hostage in Iraq, US officials said today they were not about to free female Iraqi prisoners as demanded by an al Qaida ally whose group has already beheaded two Americans.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
287,World,World,UN demands Rwanda pull out military forces in DRC The UN Security Council on Tuesday condemned reported military actions by Rwanda in the eastern Democratic Republic of Congo (DRC) and demanded the country immediately withdraw any troops it may have in the DRC.,"{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
288,Business,Business,"Weyerhaeuser Profit Up  NEW YORK (Reuters) - Weyerhaeuser Co.'s  quarterly profit  rose sharply on a large gain from the sale of timberlands in  Georgia and it set tender offers to reduce as much as \$700  million in debt, the company said on Friday.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
289,World,World,"Kerry Vows to Tell Truth as President (Reuters) Reuters - Democrat John Kerry on Friday\dismissed the Republican convention as ""bitter and insulting""\and promised to be a U.S. president who would tell Americans\the truth.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
290,World,World,"Three Iraqis Killed in Bomb Attack on U.S. Troops  SAMARRA, Iraq (Reuters) - Three Iraqis were killed on  Wednesday when a suicide car bomber attacked a U.S. convoy in  the northern city of Samarra, a local police official said.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
291,World,World,"U.S. Bishops Reviewing Sex Abuse Policy The nation's Roman Catholic bishops said Friday they will spend the next nine months deciding whether to make any changes in the policy they enacted at the height of the clergy sex abuse crisis that includes permanently barring guilty priests from church work.    The review was mandated in the ""Charter for the Protection of Children and Young People,"" the document the bishops adopted at an emotional June 2002 assembly in Dallas...","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
292,Sports,Sports,Seahawks Receiver Robinson Suspended by NFL  NEW YORK (Sports Network) - Seattle Seahawks wide receiver  Koren Robinson has been suspended without pay for four games by  the league for violating the NFL's substance abuse policy.,"{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
293,Sports,Sports,"Mosley Unable to Escape Winkys Jab Las Vegas, NV: You have to give credit to Sugar Shane Mosley. For the second time in his career, the former world champion valiantly tried to reverse a thorough beating by jumping headfirst into an immediate rematch.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
294,World,World,"Explosive Remnants Found in Russian Jet Wreckage One of two Russian airliners that crashed nearly simultaneously was brought down by a terrorist act, officials said Friday, after finding traces of explosives in the plane's wreckage. A Web site connected to Islamic militants claimed the action was connected to Russia's fight against Chechen separatists.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
295,Sports,Sports,"Patriots have memory to feel sorry about Do not bring up last season. Patriots coach Bill Belichick despises talk of the past, except when it helps him prepare his team for the upcoming week.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
296,World,World,"Iran to cease negotiations with EU in case of dead end A top Iranian official said Sunday that Iran would withdraw from the negotiations with the European Union (EU) if the upcoming talks in Brussels turned into a dead-end, the official IRNA news agency reported.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
297,World,World,"Karzai deputy escapes a roadside bombing A deputy to Afghanistan #39;s president, Hamid Karzai, escaped a roadside bombing in northern Afghanistan on Monday, just four days after a rocket was fired at Karzai #39;s helicopter as he was heading to a campaign event for the Oct. 9 elections.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
298,World,World,"La. Becomes Latest Political Battleground (AP) AP - The swamps, bayous and rice fields of Louisiana's Cajun country have emerged as the site of the nation's latest political battleground.","{""World"": 4, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",4,5,0.8,1
299,Sci/Tech,World,"Dragging the Net for Cyber Criminals In an attempt to stem the growing tide of online scams, identity theft and the proliferation of junk e-mail, the Justice Department and state law enforcement officials have initiated what seems to be the largest dragnet yet against spammers, so-called ""phishers"" and other Internet con artists. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;","{""World"": 4, ""Sports"": 0, ""Business"": 1, ""Sci/Tech"": 0}",4,5,0.8,0
